"YEAR";"MONTH";"sst";"botT";"so";"botso";"nppv"
1992;7;23.8159848932259;13.8800660793138;38.0928248555884;38.7154000691365;NA
1992;8;27.159162917004;13.9228732851389;38.184855192348;38.7262023170928;NA
1992;9;25.5187073983439;13.9374761358909;38.315370132133;38.7189904937154;NA
1992;10;22.226949581008;13.9442808130012;38.3192925618546;38.7023357902874;NA
1992;11;19.2992808715894;14.0876630906026;38.2342417544468;38.6902782448757;NA
1992;12;16.7202715177859;14.0418059360898;38.2244613360919;38.6991187290994;NA
1993;1;15.0725714890934;13.9446185089169;38.2293477440247;38.6775432006094;NA
1993;2;14.4552393945375;13.8420205626347;38.2738858767758;38.6946467943331;NA
1993;3;14.3136875753603;13.7646321885243;38.3224106940782;38.7138085191186;NA
1993;4;15.2940072473958;13.9284747572232;38.2657680673406;38.7440378626591;NA
1993;5;18.4485485267516;13.9018329097303;38.1981444404758;38.7425731073843;NA
1993;6;22.1990439637846;13.9012801754402;38.1935984250711;38.7518210330368;NA
1993;7;24.324583262682;13.909173480807;38.161188835971;38.753594971858;NA
1993;8;26.6058301922088;13.916026198479;38.1748128763282;38.7407383600921;NA
1993;9;25.1128171724715;13.9705135897178;38.3153468163383;38.7253089843067;NA
1993;10;22.235590053264;13.983480201962;38.2380092369261;38.7148232779828;NA
1993;11;19.3420567438447;14.0601392118273;38.1595392321286;38.6846728746568;NA
1993;12;16.7134126735119;14.0542091689284;38.1505014853396;38.6790052684299;NA
1994;1;15.2576177926426;13.8623033206508;38.2215419885754;38.6655963656826;NA
1994;2;14.4418796873511;13.7191278269457;38.2181125894453;38.635021426214;NA
1994;3;14.6995914193272;13.7168966897647;38.0802610055449;38.6375207672248;NA
1994;4;15.2648328523674;13.7392654723498;38.0055822458212;38.6455068970638;NA
1994;5;18.2115319715752;13.7785631460501;37.9573501340849;38.6507952247177;NA
1994;6;21.7815747632001;13.8459350853018;37.9658872254536;38.6772505504441;NA
1994;7;25.8662104640772;13.9043445696602;38.0289294172126;38.6899728526478;NA
1994;8;27.8678490031788;13.8787523815702;38.1425314943771;38.6911126207716;NA
1994;9;26.1402334573501;13.8637714289375;38.0864496305352;38.666100852647;NA
1994;10;23.2672186830228;13.971563777108;38.0395149031068;38.6552761924884;NA
1994;11;19.9959526147299;13.9818953334911;37.9409656446148;38.6377697884993;NA
1994;12;17.2538533653487;13.9922257060425;38.0197657112736;38.636245045402;NA
1995;1;15.1452892128327;13.8221221719764;38.1040945538347;38.6245155627506;NA
1995;2;14.4769976687554;13.6666599349912;38.1459210411941;38.6265847198881;NA
1995;3;14.2871276851306;13.6086917227409;38.0899130296792;38.613847946128;NA
1995;4;14.5667361417424;13.5700929550252;38.0368990318012;38.6016747699803;NA
1995;5;17.1041917764836;13.659815149092;38.0107418840916;38.6410333670904;NA
1995;6;21.6942459809795;13.7553260291494;38.0635839242005;38.6770808430983;NA
1995;7;25.8317750571584;13.7821750239296;38.1845808623369;38.6772784023831;NA
1995;8;27.0011448845118;13.8543249944645;38.1845475061209;38.6966106237004;NA
1995;9;24.1353051101818;13.9445679665345;38.0220386411931;38.7035948838963;NA
1995;10;21.9962829576732;14.0898014932331;37.9557012648592;38.7006084207908;NA
1995;11;18.5989776629865;14.094628910368;37.9766993250719;38.690583216489;NA
1995;12;16.0329308063629;13.8998562166997;38.0198331038154;38.6671926510646;NA
1996;1;14.8974559759959;13.7453506575939;38.0510273549274;38.6437774068683;NA
1996;2;14.3974273763206;13.7170958796517;38.0626637280636;38.6324468969401;NA
1996;3;14.0697430235028;13.7350177971303;38.0914749334704;38.6499997760771;NA
1996;4;14.9446822521513;13.7612556534437;38.0386539939845;38.6671159993278;NA
1996;5;17.7543849445436;13.7769243186269;38.0435879201281;38.6742045403005;NA
1996;6;21.8254827631165;13.8303556454458;38.0597301202055;38.672768859175;NA
1996;7;24.1947055762377;13.8940324157857;38.0892007713869;38.6828709119838;NA
1996;8;26.2673501184353;13.9175704679694;38.1911174508581;38.6927288066264;NA
1996;9;24.0719717157414;13.8919529849879;38.1320821353054;38.6959878743272;NA
1996;10;20.6336954481765;13.9143017093095;38.0791367446868;38.6823466887067;NA
1996;11;18.212511638745;14.0133218611663;38.1103370510108;38.6690090585522;NA
1996;12;16.0042480779467;13.969298281936;38.1005677317569;38.6603730523994;NA
1997;1;15.0766288503403;13.8343588893853;38.0920902253121;38.6385050706492;NA
1997;2;14.7906458049111;13.7622551097441;38.1330395999979;38.640772830152;NA
1997;3;14.7470471257119;13.7358292386319;38.2018261389052;38.6314522398996;NA
1997;4;14.7464686880867;13.8102792367855;38.1831761027915;38.6489214462683;NA
1997;5;17.9322898361466;13.8923362231377;38.1417129416713;38.6753431922715;NA
1997;6;22.1076950342831;13.9766669040001;38.1896937009459;38.6986815901179;NA
1997;7;24.3132289594588;14.0057877272889;38.2315360928221;38.7070539716586;NA
1997;8;25.7032040640717;14.0761364634288;38.3011345447924;38.7130879564132;NA
1997;9;24.9575293352544;14.0030541944388;38.3128737595656;38.694076771045;NA
1997;10;22.3725545558669;14.1008130230792;38.182067755427;38.6786640269929;NA
1997;11;18.867929695928;14.118832134014;38.0797701459053;38.6701690761672;NA
1997;12;16.1935442276556;14.0920643256181;38.1457802369329;38.6562398126174;NA
1998;1;15.0537766639841;14.0291105642184;38.1605061774695;38.6544892632841;NA
1998;2;14.4435064132646;13.8577247424166;38.1764452851413;38.6267194299061;NA
1998;3;14.2961627956411;13.8246546713149;38.247386467313;38.6290287319207;NA
1998;4;15.208658456556;13.8187953225023;38.1994820214549;38.6524516536799;NA
1998;5;17.739815822766;13.9430952386269;38.1776276479179;38.6705998991336;NA
1998;6;22.3144599844457;14.0845748623688;38.2249198275092;38.7091759673034;NA
1998;7;25.1878785395118;14.1680658030045;38.3029504795398;38.7324923821219;NA
1998;8;27.3961995432145;14.2671630187015;38.3784559679704;38.7341777928728;NA
1998;9;24.7102445001192;14.2839944952734;38.2815102150614;38.7196328027088;NA
1998;10;21.7319177951474;14.3841952080389;38.1958586333977;38.7220096528737;NA
1998;11;18.7107304514051;14.4397916051566;38.2194088775186;38.7145293792489;NA
1998;12;15.8640507638534;14.3234882602825;38.3054659709859;38.709256498969;NA
1999;1;14.7118006101436;14.2268038504627;38.3575179819102;38.7291206689851;4.21121754353207
1999;2;14.1070120913693;13.9579314751586;38.470523243299;38.7180061554512;4.76690759081732
1999;3;14.3246094610615;13.9132543716154;38.4221422408915;38.7187264802255;9.45115024365705
1999;4;14.9595695699453;13.8933318447449;38.3937918724282;38.7240019872026;10.3989713260615
1999;5;18.4626338496019;14.0792368715093;38.4034260351266;38.7377956046966;8.42702458888617
1999;6;22.7264682378817;14.2343933139037;38.3668571778163;38.7626128232145;8.89522276901843
1999;7;25.0059400191747;14.3575470508923;38.4054372487588;38.7775824781701;9.97307826331574
1999;8;26.8382404110208;14.42514221943;38.3504363480741;38.7746708271053;9.69683750347547
1999;9;25.6741352643367;14.4816514865805;38.2204254446074;38.7699631605238;7.30568297954256
1999;10;23.4000143631388;14.5191188998407;38.2865956078799;38.7532234022998;6.00498878515166
1999;11;20.1742450293939;14.627522919957;38.3550286774637;38.7500075374463;4.60853170670557
1999;12;16.6747937882539;14.5561790936071;38.4561244992688;38.7675671171493;3.5259924203437
2000;1;15.046314474509;14.3648898517741;38.5485901340624;38.7742082777511;3.48241132177263
2000;2;14.5115673153843;14.1357236898931;38.5545176887418;38.7769503975991;4.6512062151759
2000;3;14.4125612457992;13.9904384029165;38.4949433189762;38.7791198172318;7.29699783845804
2000;4;15.4296217662125;14.039200905107;38.432989777611;38.7788691781591;11.7531838615978
2000;5;19.2442205890133;14.1927436852814;38.35579860737;38.7744097803387;8.41734749991447
2000;6;23.2464426264493;14.2480119793522;38.4599875560008;38.774231210824;8.61624108984925
2000;7;25.0859646830737;14.3378251790871;38.5957914627924;38.7842584159906;8.70662163762972
2000;8;26.3177730986421;14.4640912538429;38.5997802967708;38.7944537831159;8.65861136213911
2000;9;24.9397590923115;14.5356784892697;38.4809763156324;38.7957580385163;6.86728976208189
2000;10;21.9281167984134;14.5760620750726;38.4098370495872;38.7890186567137;5.16785974766714
2000;11;19.6411026716227;14.6016897083254;38.3348443379471;38.7620774037855;4.48502192195064
2000;12;17.2952179733406;14.5773715836188;38.452084324677;38.7649703714083;3.54129743876809
2001;1;15.6920023060127;14.4777158596479;38.4398467808554;38.759383899535;3.79787209714102
2001;2;14.9296173865645;14.3482896448372;38.3991284756314;38.7481521570022;4.69325470515239
2001;3;15.1992828888523;14.2816655824893;38.2475526704129;38.7384215000374;6.41220301984872
2001;4;15.7314662905768;14.3594940894262;38.3101431975963;38.7269904060149;5.86141308448497
2001;5;18.2819655666258;14.4141755508442;38.2443785838056;38.7371229149454;7.20900962735764
2001;6;21.8198276442776;14.4955179452323;38.156199062811;38.7353377087087;9.41734593138609
2001;7;25.1088197419109;14.5192432015419;38.1903110356759;38.7501367545845;9.56939828682324
2001;8;26.7087821525834;14.606160836196;38.3491480397607;38.7531703447064;9.21487191124725
2001;9;24.7897122025168;14.626398758528;38.3703073648493;38.7692907172288;6.98953984145812
2001;10;23.5147134574479;14.6692665686964;38.3646480905003;38.7737815249582;6.12596504335402
2001;11;20.0722079197778;14.772689438105;38.3515181897077;38.7624843468878;4.02691461037853
2001;12;16.5473859844502;14.5347162845114;38.4242804463686;38.7408018255641;2.73666499220569
2002;1;14.8584707837034;14.1553505383666;38.4645965414608;38.7361250283183;2.82322631574445
2002;2;14.7475345836071;14.2146353290324;38.4322395984651;38.7653588665048;4.67645234770686
2002;3;14.9601147366629;14.2192443812893;38.3970169752026;38.7659786131919;7.49525172893679
2002;4;15.6446916663005;14.2388680710577;38.3834828027286;38.7654133790577;8.46004152244049
2002;5;18.4771612223491;14.311915923987;38.3142602895941;38.7734331236562;8.04786223117474
2002;6;22.5702828264587;14.4333441081397;38.3145778201666;38.7896598854151;8.61465287310435
2002;7;25.6384587031944;14.4805449822749;38.2899770932336;38.7878398789172;9.53504544331858
2002;8;26.1330179567125;14.5421158933693;38.2579605869372;38.794543938846;8.8409565115818
2002;9;24.851057827749;14.590782991385;38.0941717446067;38.7932290667217;6.84452671478481
2002;10;21.6148569734415;14.6426194496472;38.0177356678709;38.7764384733659;5.54145687666489
2002;11;18.8257448973588;14.6086506747497;38.0600081245494;38.7697978227565;4.31905689089825
2002;12;16.4988723095073;14.6701452947446;38.2694912675665;38.7526752667319;3.51868272376696
2003;1;15.2675077602615;14.5559577091059;38.369341618239;38.7336561468609;4.17728989148506
2003;2;14.5988999139634;14.397432198622;38.4944586352875;38.7340791092528;3.82544012606003
2003;3;14.574552518759;14.2457469992299;38.4378545447644;38.7217471090031;5.43239549191995
2003;4;15.3145847698247;14.3574224237119;38.3580137162232;38.7576410777783;8.21667372701257
2003;5;19.4828425824401;14.3898940081946;38.2738393642812;38.7680963356057;9.46010107604221
2003;6;24.8595162694501;14.3898073083994;38.3879239713197;38.7664673770612;10.7469931634317
2003;7;27.3702603022885;14.4123186975223;38.5509285734466;38.7839744101436;10.1311657140154
2003;8;28.4236479380348;14.5004965296734;38.6694008907096;38.7974138428003;9.81551899155919
2003;9;25.7396225682339;14.5821120279935;38.6098764617262;38.7951210275357;7.18875118219481
2003;10;22.6167605985562;14.6759153515544;38.4788784923562;38.8080365614703;5.4553100039702
2003;11;19.3776250492046;14.7355150757958;38.3254660070701;38.7969450408058;4.23700392289482
2003;12;17.0877699296024;14.7029590480724;38.4084642598265;38.7925312069633;3.34447362618099
2004;1;15.187458415887;14.4426735208239;38.4573237642943;38.7935083743795;3.39204046678684
2004;2;14.5936714112702;14.2858976697883;38.456311574359;38.8030167710928;4.43557558724671
2004;3;14.5468760192904;14.2350022782053;38.4658993424591;38.8128849661194;7.20424129628262
2004;4;15.5448251083077;14.2819204092845;38.2889696696824;38.8299994195535;10.8456362155139
2004;5;17.5445305172407;14.3913236477698;38.3075503981296;38.8391837572054;9.29954052308387
2004;6;21.7062544688875;14.4810994840779;38.2466720804399;38.8422192707644;10.330911748503
2004;7;25.9091428484545;14.5304237110535;38.3447530410039;38.8508251315681;10.9657854064387
2004;8;26.4633090696188;14.6085049055507;38.2629912365901;38.8555623105763;9.05351775163542
2004;9;25.2175068638848;14.6632833845636;38.2494270279701;38.8539617393612;6.8407595184307
2004;10;23.1475069903313;14.7521255610795;38.2651600600421;38.841939744236;5.94431948782694
